n,score
1358,130.36105647176618
1359,113.92498135250376
1360,112.72380738214444
1361,87.57882007695908
1362,137.1934136362445
1363,107.97484677824161
1364,127.31497216669837
1365,111.16145043303973
1366,183.74601804977013
1367,166.20289482264266
1368,148.58452759495677
1369,160.4924940481098
1370,165.9259525383273
1371,122.69792625292072
1372,176.06197696408867
1373,125.22432782242821
1374,115.30781503337211
1375,103.93730903623323
1376,102.81121688145569
1377,91.35682718159667
1378,95.93465980983571
1379,77.69637733026896
1380,90.30067645807013
1381,58.00355453910345
1382,74.87005103314135
1383,64.85437361435052
1384,73.0480653536963
1385,61.66493650587724
1386,95.56128179727992
1387,75.66411354379714
1388,84.772484352365
1389,64.72486330953473
1390,86.80528057107205
1391,70.36447242779941
1392,78.91229593875383
1393,71.94228572007442
1394,60.64358609008984
1395,81.12939512258573
1396,67.600338962163
1397,64.56029762836052
1398,64.17963892900578
1399,58.81527798666625
1400,52.07420312929215
1401,57.90132460682851
1402,45.622860832593496
1403,41.14428606342002
1404,49.06166336941295
1405,39.06617888302972
1406,46.903017622589275
1407,34.154931329678426
1408,43.711609343278276
1409,40.529991348700015
1410,34.26120154157263
1411,29.309126079304747
1412,40.33102062961746
1413,28.936093503122745
1414,35.93233253767764
1415,26.808007361066096
1416,33.602762643385404
1417,24.519749873914567
1418,30.87205671289467
1419,25.964856799632237
1420,28.738455591753
1421,21.696999587603774
1422,26.708029193717806
1423,25.443792340441174
1424,21.51030620981079
1425,24.584576292397106
1426,19.81905385825497
1427,24.097866987212036
1428,18.243374890268303
1429,21.826084285605464
1430,18.278459244687177
1431,16.868533042458708
1432,23.04117297241955
1433,16.40984576468188
1434,20.897833760639934
1435,16.21811821298884
1436,21.466451231497416
1437,15.31335593052574
1438,21.022214339839806
1439,18.740113692592743
1440,17.854531005803988
1441,15.200589811945267
1442,30.341303367618927
1443,20.261692952517993
1444,22.253175984396233
1445,16.488000103300354
1446,28.06909332415368
1447,21.201215819235777
1448,21.683164132627876
1449,21.483888877748626
1450,18.277086504320803
1451,20.355062489407644
1452,19.512405928255244
1453,17.995569126232944
1454,26.907897760329323
1455,20.215230837564775
1456,24.49179456701866
1457,28.536074660691757
1458,30.00406702691551
1459,26.992797888467614
1460,26.61501702327697
1461,18.596918141429285
1462,27.882610429215376
1463,26.869663398141725
1464,21.29413670803815
1465,19.764803865382788
1466,31.795396038228414
1467,18.10835504873106
1468,27.798454130175035
1469,17.842378608678736
1470,99.81576130862632
1471,87.94958758661981
1472,97.823909449499
1473,101.28458245451965
1474,81.89533063386972
1475,87.03851692596457
1476,91.16987462885736
1477,78.08044140662227
1478,95.4642692382561
1479,97.57178192015456
1480,123.99434272546807
1481,78.8672121254782
1482,93.98475120936331
1483,105.72215563700756
1484,67.29104681085
1485,60.20109708194618
1486,78.19038345579041
1487,70.36608946555249
1488,72.24728382492151
1489,57.90672058967472
1490,65.00947343250492
1491,50.13737284646794
1492,58.372924050493324
1493,44.83694123445248
1494,69.95428600217372
1495,42.089430661882204
1496,63.69081181098241
1497,54.589207589507076
1498,54.8282816501463
1499,64.70060806671071
1500,45.17324573265724
1501,62.176767737178125
1502,41.82957124530898
1503,40.88517098639813
1504,47.8412563664859
1505,37.410747000375274
1506,39.420635926570995
1507,41.22107564914631
1508,42.13581502559365
1509,28.02570985807574
1510,39.28905364036989
1511,47.325526250335244
1512,35.66835847402972
1513,36.44209782367155
1514,50.42026304870508
1515,41.91599726231891
1516,31.991449306499575
1517,27.22610171746283
1518,38.06415885295803
1519,33.0885734285178
1520,28.31684104535154
1521,30.92754259939426
1522,30.821517215693493
1523,26.62441100066502
1524,34.604569598031624
1525,26.04617964873628
1526,26.05736342609876
1527,20.693911958280797
1528,27.70912573680086
1529,24.19793293593558
1530,27.77054882704628
1531,28.67616215524507
1532,16.589515124924112
1533,16.387624543657928
1534,26.79271944910883
1535,18.478252413883478
1536,19.792726337349002
1537,18.033649059744217
1538,17.509313559992496
1539,14.522158307746858
1540,25.69022560861204
1541,18.781561145345663
1542,20.66134035344961
1543,15.997028515233612
1544,15.480298134419495
1545,17.787007919539906
1546,14.454521575257639
1547,15.691017355763945
1548,15.29173601738192
1549,14.36892716175928
1550,13.3314049327434
1551,14.168136310676463
1552,13.004586037112073
1553,13.656937183509996
1554,12.158520625958896
1555,11.743226818544107
1556,13.179370455929604
1557,12.06391985316521
1558,12.605453689132478
1559,11.74523595971266
1560,10.136244879153807
1561,10.175502665428782
1562,12.11941680694258
1563,10.23691571463033
1564,12.616710808922901
1565,9.136580814523743
1566,12.880747928189024
1567,11.406003948367712
1568,9.80626625193858
1569,9.86615984288257
1570,10.767565829886347
1571,10.445722581086114
1572,10.444827008952911
1573,9.481389753085738
1574,9.919655969331295
1575,9.376416850607884
1576,11.391317884852421
1577,9.467481527689921
1578,11.91165409288501
1579,11.838692188868116
1580,17.81038844019284
1581,38.9498040091778
1582,62.78884817639131
1583,44.586377778326955
1584,69.68315843663184
1585,54.533880981662975
1586,51.63523630640275
1587,60.68042139420371
1588,74.19516409808715
1589,35.03724198313225
1590,71.0600108848944
1591,80.87694958605111
1592,66.14082128858816
1593,58.45860009510631
1594,89.54091924559768
1595,91.30400980797398
1596,152.0361062690572
1597,51.7729561243922
1598,92.9273089811598
1599,52.03922844882072
1600,73.40976617351757
1601,55.083563845838775
1602,119.79360602819202
1603,54.732511955160845
1604,62.97045197372834
1605,72.22123982653096
1606,113.73835966572345
1607,59.632165055903194
1608,70.76877370940879
1609,55.18551738516345
1610,59.720534995124
1611,49.80425233481567
1612,66.29262626775545
1613,45.884692791234905
1614,48.12101009798687
1615,53.91610587129621
1616,38.40426589286531
1617,31.065641234752686
1618,55.178407981995164
1619,27.90516421337206
1620,43.68996867617003
1621,34.21926931773258
1622,25.038882430980802
1623,28.363710117899274
1624,27.0559370134228
1625,31.07898287787195
1626,20.63779957268273
1627,21.81137661157294
1628,24.502886511790255
1629,23.49585848933545
1630,22.85694823743922
1631,23.359935746315827
1632,15.55847447450183
1633,15.978181720600835
1634,21.791473581353163
1635,18.35894544170449
1636,18.307343054384955
1637,14.476515950475175
1638,20.993588473519708
1639,12.302063450650019
1640,17.133961129650125
1641,16.826746062678918
1642,13.041357346103279
1643,16.01488198571503
1644,13.636615940416997
1645,16.492849344587437
1646,11.053555457285844
1647,10.69963513878067
1648,13.765083572089969
1649,10.318701656046812
1650,13.659951143773826
1651,9.587079972852926
1652,12.725718245842755
1653,8.830986156847299
1654,11.81815834319858
1655,8.909771671135402
1656,11.619133871191526
1657,8.289851386959237
1658,11.672971005920337
1659,10.83912936825523
1660,10.525372639952183
1661,7.942304235542439
1662,14.359871124208524
1663,10.982379947253099
1664,9.681021663628773
1665,8.623464811424487
1666,11.61081473678275
1667,12.257401286440237
1668,9.780731505080876
1669,7.959109562145075
1670,17.249552036169195
1671,11.027689626619566
1672,27.327594779671294
1673,13.851829064529081
1674,11.838262350132439
1675,25.906624227689996
1676,18.075579343440584
1677,11.645411670705554
1678,24.594589684256373
1679,15.204854655707262
1680,23.769673536558383
1681,14.279057660126766
1682,29.133833327500454
1683,20.358061453413693
1684,24.351298991929443
1685,20.081659851767952
1686,39.62642096238771
1687,23.227414729475374
1688,20.673559185958556
1689,32.262527964667434
1690,25.762105999871885
1691,18.757252324142794
1692,30.794094481751873
1693,20.083451072996574
1694,29.04804279046625
1695,24.935777297849082
1696,35.921330966101905
1697,21.789866857536126
1698,20.226391855342797
1699,22.64181458386324
1700,23.378746404389208
1701,14.790891945199679
1702,45.53971779108201
1703,21.58372742918562
1704,34.653254136596615
1705,55.85121355204018
1706,28.07999374611812
1707,28.64153444288295
1708,26.81726050729524
1709,25.326334932847455
1710,43.03516487161952
1711,19.03138913117127
1712,36.45866646856783
1713,19.448998085593693
1714,21.190382092842313
1715,25.291504341806714
1716,15.999553917701343
1717,22.52763544291785
1718,34.069609823420954
1719,18.274602512320744
1720,24.636645622456307
1721,19.07750874321622
1722,14.033777569306572
1723,15.234211942326496
1724,17.096762994897716
1725,15.571444224087243
1726,12.216322785176551
1727,15.248401045390615
1728,13.236651440725716
1729,12.026634153865396
1730,14.958200061510151
1731,12.136367512779307
1732,15.400754605951523
1733,11.349781338366107
1734,11.786692877268859
1735,10.0204446509115
1736,10.711172954648289
1737,11.0978798589223
1738,10.976595955269183
1739,12.317325065611255
1740,12.528216808378488
1741,9.065440151661853
1742,10.908278533834908
1743,15.30697225173229
1744,9.042154450912255
1745,17.53786905062279
1746,13.98087223810873
1747,11.07824612199594
1748,12.643888864225161
1749,10.39540551939893
1750,11.614297132472421
1751,9.834968850735853
1752,10.37085038233773
1753,8.910796855048762
1754,9.792514867095178
1755,7.315256673893811
1756,9.10864721352091
1757,8.338965642578694
1758,9.07257254418476
1759,7.656416919076575
1760,9.824052630997443
1761,8.68252077559914
1762,8.10353104412156
1763,7.419383438125479
1764,8.388514802519968
1765,6.689445507958065
1766,6.852046095382412
1767,6.553276693192819
1768,9.0481466235183
1769,6.818878200102291
1770,9.033064525539817
1771,8.266562451517286
1772,11.439567441262323
1773,6.099048302510881
1774,10.384152917691516
1775,6.9339029923621895
1776,7.6614344993570525
1777,6.640407839600802
1778,7.806386249447737
1779,6.413418255378722
1780,10.167599745940981
1781,6.194142929357817
1782,6.1685103409207755
1783,8.162744636835036
1784,6.6258860072931824
1785,5.29508386046437
1786,7.490492755004288
1787,5.731773571626602
1788,6.4318178347891735
1789,4.68097901389801
1790,5.885583819701929
1791,5.940923010884147
1792,5.259395321144251
1793,5.319960850671016
1794,4.885794368452525
1795,4.7476570620630385
1796,5.11038950874672
1797,4.51201980634233
1798,5.029665809392567
1799,4.196439789968259
1800,4.524839875792387
1801,4.221765613151365
1802,4.442827689917027
1803,4.372177033710723
1804,4.257017665763357
1805,4.129077233543101
1806,4.047808641393475
1807,4.167000513156187
1808,3.8967094439571177
1809,3.7321300765679113
1810,4.191065867369381
1811,3.5763453124054183
1812,4.179277925832058
1813,3.5494272583597493
1814,4.149474505931577
1815,4.017866105353663
1816,3.5378221225663733
1817,3.491445066549371
1818,3.8883398144540693
1819,3.4243283269101332
1820,3.840091486285131
1821,3.7260072039035426
1822,3.4768021178382114
1823,3.5260404407069945
1824,3.5697556166272015
1825,3.3905221063057494
1826,3.5987941006876567
1827,3.348629968144602
1828,3.5570398281928415
1829,3.2960443214498714
1830,3.4993378300999245
1831,3.4230464987789775
1832,3.3718959827645203
1833,3.2487428838505585
1834,3.4423494101341388
1835,3.445394793306444
1836,3.147204751472896
1837,3.3865600253584898
1838,3.1596423885300586
1839,3.3165235605134775
1840,3.145932325620726
1841,3.2628988384298667
1842,3.142369675752666
1843,3.2120337599582345
1844,3.150662746697916
1845,3.1155371306138884
1846,3.2201088961233477
1847,3.2139500250308477
1848,3.0592939388183034
1849,3.1455422872332037
1850,3.0791254109976474
1851,3.049320224268658
1852,3.1453869229168494
1853,2.962592835610446
1854,3.183026564328342
1855,3.1598255786531504
1856,2.9602905324787545
1857,2.956344309588433
1858,3.0976239130903425
1859,3.0709346571622165
1860,2.965216018818894
1861,2.9629300322625665
1862,3.0209552846904417
1863,2.9061094940922008
1864,3.0315217633256752
1865,3.007057933082243
1866,2.9261208751448184
1867,2.9161080942261073
1868,2.957081189873014
1869,2.9408390623058884
1870,2.9251432734655634
1871,2.911026638733792
1872,2.923440318750661
1873,2.844449516808193
1874,2.9397988648890294
1875,2.7855791882222376
1876,2.9695552631955584
1877,2.9387060576481403
1878,2.8054915912523883
1879,2.8102879214310574
1880,2.8805475335209216
1881,2.77602297848674
1882,2.8781104761112593
1883,2.855158342748565
1884,2.8095083927587883
1885,2.799406337895492
1886,2.8167066722249023
1887,2.801554683828061
1888,2.8019422427174905
1889,2.7415973326696936
1890,2.8333806152008014
1891,2.8109647469349484
1892,2.743717168492181
1893,2.7235386164073536
1894,2.8058301599595703
1895,2.7961096476194975
1896,2.690412747684188
1897,2.6818199482961624
1898,2.7986194651101326
1899,2.6200840939770798
1900,2.814753138862663
1901,2.589913636712816
1902,2.823086350479765
1903,2.7890360789803172
1904,2.6555035021262414
1905,2.6880913593185616
1906,2.714287645718845
1907,2.619010589051351
1908,2.743581029231007
1909,2.5769694435628363
1910,2.75954929841472
1911,2.729683789843043
1912,2.6301495884534845
1913,2.6223252031653264
1914,2.686955648835646
1915,2.53862548884821
1916,2.750808003568812
1917,2.735604210431383
1918,2.5361256609145344
1919,2.6639061144281637
1920,2.5798263180425596
1921,2.602762172662767
1922,2.609256784555325
1923,2.596329194748942
1924,2.610735247400182
1925,2.6075202856326274
1926,2.5735992532926923
1927,2.5663693323012304
1928,2.5876425825669083
1929,2.56182277246323
1930,2.6045301282940367
1931,2.6053203309961184
1932,2.518905332569786
1933,2.5025833120886287
1934,2.646564620842336
1935,2.441037865614427
1936,2.6529503664627985
1937,2.404626275036902
1938,2.6850360802072624
1939,2.387033679311841
1940,2.6572038373128812
1941,2.6206575094304574
1942,2.4729098188813436
1943,2.482671868884424
1944,2.527524181541981
1945,2.505125511878614
1946,2.780194949963457
1947,12.152776402766131
1948,21.70563548586176
1949,51.11292581159769
1950,92.95986318210588
1951,99.52427796253532
1952,103.67717392367994
1953,115.36927015194985
1954,74.20276109721085
1955,118.21870883334842
1956,67.25157032540582
1957,112.40926063840833
1958,68.20514522310826
1959,66.08708627020837
1960,124.80985121128184
1961,88.23402381901627
1962,88.1086884623945
1963,63.1756159903195
1964,143.23121846117067
1965,86.03347424484245
1966,139.95560819913752
1967,80.89629996465352
1968,127.14482001912668
1969,56.609377762221264
1970,113.1636992432153
1971,119.03334633546201
1972,100.07760288737195
1973,148.66968094176377
1974,75.94095424493196
1975,105.24624605649583
1976,109.37796293045791
1977,96.89022148147421
1978,88.56977059391481
1979,59.5476334163925
1980,121.85049620257554
1981,71.0933751178332
1982,108.91746244538398
1983,79.67339779609334
1984,118.57878695872036
1985,98.19648262974124
1986,87.7757336991007
1987,68.14306889458277
1988,81.5657017935478
1989,66.32058185866326
1990,62.610314989542886
1991,48.89584856955774
1992,88.93599823218229
1993,52.36292010336832
1994,80.01604156788603
1995,86.9060626670032
1996,102.23840754019552
1997,75.97412514440745
1998,115.82597253463622
1999,61.50451437624886
2000,79.88696225310849
