n,score
3892,1028.9374839076945
3893,1376.3098680806258
3894,569.3871444648518
3895,769.8482162726488
3896,1129.9597528110962
3897,804.5877784936611
3898,789.2002059025599
3899,1103.7027777715334
3900,621.4384735911548
3901,563.8298649416772
3902,668.9082313185907
3903,741.5475566572159
3904,868.530506343915
3905,785.8524417962952
3906,776.7514695561999
3907,1260.9640971333513
3908,914.4740960731112
3909,451.6982635899559
3910,765.1665770714216
3911,844.6797252620046
3912,698.4570581805871
3913,533.3284434576617
3914,1061.854276372389
3915,964.1765951638799
3916,831.7030107293798
3917,832.1316856370245
3918,932.3995745860758
3919,514.6575824928373
3920,814.7750162460454
3921,756.4636109647801
3922,771.2310516286158
3923,757.5313620477644
3924,650.1569455759046
3925,603.8805492467211
3926,1215.3664639046376
3927,672.572148180008
3928,431.68114668069995
3929,511.91750327031383
3930,1024.6138292744852
3931,491.8569690291218
3932,818.9692561163852
3933,867.4389186673507
3934,1092.5944021660025
3935,502.7206580042676
3936,804.8060596012219
3937,729.7446916553787
3938,976.5136572405758
3939,940.1318588522912
3940,443.2152861176013
3941,696.8881685984553
3942,830.445980813197
3943,615.7358626087714
3944,658.1267262329541
3945,943.8276937313937
3946,492.6657215646697
3947,905.9458863639276
3948,827.0263362028516
3949,664.9463380349965
3950,725.5338348986133
3951,566.4775561693526
3952,825.7336515237496
3953,501.72531326955794
3954,1029.7593185593353
3955,407.650421112073
3956,617.1606530360859
3957,738.7445621450936
3958,798.3232386584582
3959,1105.1229763853346
3960,716.5578569584709
3961,714.9629085075248
3962,947.7114199606217
3963,810.1633968051425
3964,708.5761223918109
3965,688.4769628869931
3966,615.3740457790474
3967,1028.5143037165485
3968,800.5022781752068
3969,743.8707464027128
3970,493.74183145098596
3971,503.5829983778778
3972,414.6659285323815
3973,547.8543403482175
3974,920.1642004330506
3975,713.1425157886345
3976,1099.8674035037143
3977,736.19502869499
3978,796.8331565973098
3979,728.6029936706387
3980,903.9047261309383
3981,422.0390319077692
3982,641.761829397902
3983,555.0672659798104
3984,830.7359726192209
3985,623.2764201916063
3986,715.6333222075866
3987,489.5606319207008
3988,950.1573932934647
3989,492.9559978253405
3990,707.5956236575653
3991,797.6491388351869
3992,785.5811816826927
3993,927.863975442151
3994,712.1887485416311
3995,405.14135550889387
3996,1007.98337058106
3997,770.6609065707664
3998,626.259830584686
3999,667.9691709158011
4000,472.49022892378014
4001,535.3865728651456
4002,474.54535057549543
4003,914.7172578098016
4004,603.5288663163632
4005,713.4084119733378
4006,980.8681784544985
4007,670.4088508040157
4008,844.1053050657223
4009,458.74903182705316
4010,678.7979168139782
4011,415.14014224001426
4012,791.2665899235427
4013,685.2425004139219
4014,623.4609172384997
4015,536.1002296571402
4016,775.88319341405
4017,576.3574198185149
4018,908.4614070499074
4019,468.46856807049164
4020,723.1684518904417
4021,888.470160245941
4022,562.1458006633657
4023,857.7275174570293
4024,691.0471603923768
4025,479.0116795646332
4026,774.6613181622251
4027,609.505962524104
4028,402.34080755783566
4029,683.6539691983473
4030,759.046872924236
4031,786.9962806672072
4032,546.9112451410215
4033,1030.9826833941681
4034,460.775935701876
4035,690.0771316030275
4036,684.6758611488542
4037,515.5762143105861
4038,578.1181038133489
4039,682.1340033570812
4040,779.4951489311002
4041,412.53759576816026
4042,725.9420273002409
4043,862.445763998349
4044,679.4535864346757
4045,454.5955984215061
4046,992.6621711090463
4047,770.6860465909778
4048,470.6252698395539
4049,635.5597857411781
4050,888.0405169967268
4051,752.0845832726419
4052,515.349715138668
4053,888.8121619746252
4054,697.0391657086893
4055,838.4115494708053
4056,677.8582767233719
4057,673.3924276832853
4058,655.8827122613787
4059,465.68031351275084
4060,616.5900564249423
4061,587.2525168593376
4062,855.5753746122201
4063,466.14018551832544
4064,802.9332045643156
4065,398.7847910776354
4066,666.5490854430006
4067,743.8051350919357
4068,668.0735770543698
4069,448.21367107987504
4070,571.4046533428683
4071,702.054181232388
4072,496.63539544146784
4073,591.1335964009696
4074,859.1632532203115
4075,718.871610813547
4076,859.0420715113488
4077,891.1498848135429
4078,767.9791552013833
4079,396.39512685508276
4080,459.152722259447
4081,649.3241658510799
4082,562.1741032823873
4083,666.6923137568714
4084,666.9494801441589
4085,817.5043086812573
4086,462.52683318987283
4087,651.3752331010442
4088,447.4108338530241
4089,737.42503383558
4090,813.5191322518344
4091,381.93084661421244
4092,868.7857231830976
4093,744.0579333651408
4094,500.09765916948083
4095,587.0614448714629
4096,641.7753737463007
4097,640.1361076833479
4098,634.862318344534
4099,679.8583279188035
4100,549.5033066984353
4101,840.529870098506
4102,807.5833809352391
4103,376.4231759247752
4104,476.35553892682424
4105,775.2609682453873
4106,597.8701679386802
4107,457.37536580172434
4108,734.0979086393723
4109,827.3018192472013
4110,453.82773015514425
4111,658.2490291269737
4112,592.6606437587964
4113,631.6916659992419
4114,372.0589750269736
4115,829.6205558791307
4116,442.77055745816006
4117,643.4428401623046
4118,561.3199085470031
4119,703.691652240547
4120,733.3166220477982
4121,435.994300716727
4122,728.6432386823951
4123,485.07147822197885
4124,832.0791243392528
4125,815.7908549788726
4126,477.60536809443647
4127,566.8255089238273
4128,369.4362225450352
4129,737.2771415574706
4130,544.3344566234421
4131,640.2014016038139
4132,654.6373595787434
4133,640.0704099345967
4134,448.73083660553675
4135,772.436301126875
4136,436.2557026584381
4137,732.4061589498874
4138,659.4979128882115
4139,831.644908524178
4140,796.8900048008156
4141,728.0683000784027
4142,481.3890550783032
4143,644.1506556950001
4144,542.8629405137715
4145,431.76665110034673
4146,571.7445894562264
4147,714.2876625188112
4148,775.999993125748
4149,428.40653292254
4150,656.1465840155306
4151,801.9936238968487
4152,373.09507719687883
4153,638.9771575181186
4154,803.4227362109317
4155,628.5025709474864
4156,622.5393741691797
4157,446.33399520832455
4158,619.2888994120619
4159,433.194812099476
4160,795.5690527336853
4161,709.5143695197215
4162,708.464656197421
4163,819.5591538737915
4164,625.1697033003835
4165,510.24065919797005
4166,683.6694064514428
4167,569.6647717514478
4168,555.5893470298804
4169,842.2394771923032
4170,392.8039685356313
4171,566.9950076060065
4172,693.5700394301651
4173,632.2056700259401
4174,531.0269549000164
4175,608.2331251505624
4176,436.1244201441806
4177,657.3511866567906
4178,436.5001333045875
4179,810.427125195249
4180,737.0423956612302
4181,607.1338957092088
4182,377.69113595555217
4183,494.2574730933099
4184,813.3102874175917
4185,758.5273672431683
4186,366.75047217511576
4187,574.0042893678875
4188,667.7709686799906
4189,578.4665770869528
4190,725.1112772225881
4191,686.2313160683199
4192,490.03633114182867
4193,766.5067360425629
4194,637.8227319932306
4195,448.72478762098575
4196,795.2907148226114
4197,806.3318824607909
4198,446.1128862230449
4199,697.3297635976686
4200,666.0177133136476
4201,437.3514605757883
4202,585.4638972202944
4203,668.8700063741867
4204,818.1015010954252
4205,686.7732720072004
4206,373.41772340576233
4207,606.891256163462
4208,599.6240931370229
4209,818.0671692929935
4210,690.4812445093169
4211,619.5348858610724
4212,570.9987970521864
4213,810.0931041592798
4214,451.83601444820863
4215,503.4718035003725
4216,699.2318253475805
4217,763.3691084595971
4218,443.7360906575027
4219,371.42869250611153
4220,799.908654051847
4221,622.5457741096798
4222,587.5175400621947
4223,559.5497534613734
4224,678.0382633100608
4225,551.2019088338424
4226,430.11802811520954
4227,651.6672182369541
4228,605.2267319590659
4229,469.4051056454544
4230,865.2472342366432
4231,457.86121235510217
4232,638.1805589232854
4233,438.29368108633395
4234,784.5095754006818
4235,535.7525756157831
4236,574.9677206630909
4237,575.669801173784
4238,763.6298158568421
4239,803.3276253815918
4240,672.6208748647493
4241,571.1515268027841
4242,451.12654187612503
4243,364.2634410065186
4244,696.3019702946862
4245,638.9501103201616
4246,584.6252898930526
4247,546.5141623888366
4248,524.4459979817912
4249,555.4610288013957
4250,440.6819869453159
4251,356.32542910614814
4252,775.8518166202521
4253,693.3264363628791
4254,624.8836730625918
4255,661.4673458654524
4256,739.6342571163227
4257,624.6164877654155
4258,416.216986734287
4259,477.3744417502526
4260,768.2024363059237
4261,632.6216922621882
4262,734.424806777625
4263,651.0698637623349
4264,426.621591637185
4265,697.8001201342095
4266,567.72913617574
4267,361.5889721060332
4268,599.7036765075003
4269,485.4669942330159
4270,657.6484876412757
4271,806.6463312686883
4272,447.91203636703585
4273,550.3639152728011
4274,688.6532979400781
4275,637.7200247706697
4276,568.5091039554219
4277,553.1433077973179
4278,536.5351732179878
4279,711.1658002116685
4280,410.56423421478297
4281,779.0470665721571
4282,683.8235156764727
4283,510.001776237936
4284,633.1827128779187
4285,661.813708428131
4286,770.3514784834017
4287,438.74473757167556
4288,470.37358969402266
4289,368.35437047382004
4290,611.8049930039532
4291,733.8594378885662
4292,514.2869851871596
4293,707.5932440051636
4294,585.2674881176813
4295,633.3021387699573
4296,604.3432554911547
4297,551.6512457884053
4298,659.0755974824649
4299,415.06727891656493
4300,789.577259596779
4301,457.95178626193973
4302,424.3457700038006
4303,361.2547850665939
4304,562.0173633721724
4305,654.9182686354429
4306,585.7445765315947
4307,517.5037663930068
4308,406.0945732028417
4309,509.97931759708916
4310,357.97389711005263
4311,625.7091709669947
4312,737.1232518168428
4313,442.1795063784948
4314,557.6795754337788
4315,799.029716017473
4316,686.2016956080805
4317,737.7230334808589
4318,442.4026045418077
4319,645.1280815021786
4320,668.6437421645376
4321,357.5885237427818
4322,546.5504454633283
4323,594.1416582003128
4324,417.82635431013614
4325,615.9031927433973
4326,745.3258568496374
4327,477.23121691620725
4328,555.1142648217907
4329,647.1327289985582
4330,768.0438317635211
4331,429.882082332269
4332,527.4010205540803
4333,795.3443864340461
4334,577.7780915566765
4335,640.5323805102079
4336,681.9191428088943
4337,395.8731913702554
4338,593.301755904045
4339,501.6418274131933
4340,597.9104186774906
4341,678.1493470148724
4342,857.3363000783075
4343,507.16214856776423
4344,818.2826532137587
4345,763.2060996808746
4346,477.39762662245136
4347,714.3856451519858
4348,544.003491126028
4349,666.0927593754756
4350,699.5382722857428
4351,539.5773550910769
4352,442.282034481449
4353,634.616660365828
4354,763.4019334515165
4355,645.8304042272343
4356,491.48039998716644
4357,703.4403156305085
4358,562.3474481727947
4359,812.5964341240579
4360,428.8023921617529
4361,557.1747182150456
4362,386.9525877705095
4363,642.3653757999131
4364,704.261189263274
4365,651.309697062524
4366,424.3444903886417
4367,531.099796995222
4368,541.0947279820926
4369,755.2397672126107
4370,606.9236804875796
4371,605.6520131949363
4372,767.3645466129926
4373,548.5598938951605
4374,656.3590071792162
4375,427.69529737261075
4376,372.7744222713342
4377,655.7187013687399
4378,465.39118483086287
4379,682.1178635289011
4380,552.9343760999795
4381,524.1474481792528
4382,546.6388480596339
4383,436.4307490854932
4384,412.27316576890024
4385,524.4744181835375
4386,683.146331344624
4387,707.9465957290048
4388,488.45609516065844
4389,773.8560875720636
4390,610.923163406996
4391,620.8067860428148
4392,539.5989396164954
4393,620.2734272520447
4394,373.7665692505828
4395,642.7802890807232
4396,577.3365451585948
4397,607.1003005781946
4398,742.9492447077354
4399,406.05099450774065
4400,430.4601776149208
4401,520.8091584136489
4402,637.6993856465256
4403,643.2919878849754
4404,361.54171579438736
4405,608.9239877284997
4406,444.0059665641556
4407,705.6016024716677
4408,731.7469772082962
4409,571.6646008580061
4410,546.5180372458055
4411,404.390407292631
4412,604.3962018032178
4413,421.39255637340807
4414,459.3023664137264
4415,772.0080349863841
4416,518.358657555054
4417,653.5038364628392
4418,357.89306091700183
4419,515.8493575737581
4420,666.8124210314725
4421,514.7980882055459
4422,635.099826368262
4423,689.9771776478842
4424,533.41650067859
4425,653.0494249964588
4426,669.4238790574377
4427,599.0549305196108
4428,517.7456580152705
4429,444.58002185169755
4430,543.4582281500116
4431,499.5997098965053
4432,602.6917651379589
4433,407.3770622473236
4434,651.4290175310547
4435,636.0390178701554
4436,407.94012164450055
4437,614.6733177520033
4438,749.6633984846203
4439,517.070092269125
4440,347.0926938233527
4441,680.2639021819922
4442,623.7695457183756
4443,629.9646302236189
4444,424.30915952308004
4445,505.1501880994174
4446,532.5189958129166
4447,410.4563316633069
4448,597.9459638646665
4449,503.52685576076084
4450,569.972498365132
4451,593.1422272730523
4452,509.4282556290998
4453,757.8208599754215
4454,441.96686930177015
4455,341.15111067178503
4456,598.6319567510233
4457,693.1144407972275
4458,596.819052207328
4459,409.47198200878603
4460,335.3658604281504
4461,404.1510249142316
4462,539.4727880032383
4463,564.406669929061
4464,438.9123977110097
4465,487.4036451374269
4466,644.7507097826796
4467,516.1027724391262
4468,509.37525879225166
4469,629.185288801176
4470,743.5244377237206
4471,491.65283279525835
4472,481.93057948885695
4473,582.6836698426579
4474,439.2756215206684
4475,512.1156030419648
4476,612.1507186144829
4477,714.482460718756
4478,562.7878432335201
4479,343.1646346685527
4480,711.3287650298537
4481,630.9270564250539
4482,587.6951647280202
4483,590.6599960394021
4484,447.8738169338193
4485,422.2808952236875
4486,657.1362036808802
4487,709.7276418665455
4488,497.62522003462016
4489,418.0652548109372
4490,612.046604629814
4491,452.9706993075031
4492,403.1095938882426
4493,661.1003611353711
4494,521.8271820840947
4495,339.3506180147471
4496,509.8007050152672
4497,596.2675157608809
4498,765.5362460853293
4499,513.751192164026
4500,639.519263892096
4501,448.68785698481497
4502,690.0756951878559
4503,631.6415856533423
4504,369.2512366128251
4505,529.2527006098262
4506,592.5536584180356
4507,655.5147764322002
4508,517.349748918278
4509,398.58682082916255
4510,441.9780683964857
4511,782.5342984466438
4512,677.6758959325578
4513,534.262028234972
4514,624.7311302720833
4515,537.248812177593
4516,512.294540799174
4517,717.3143901505262
4518,353.341973978278
4519,596.7805394173523
4520,506.51346186113915
4521,652.2051612219428
4522,551.1511633633254
4523,618.0657936643233
4524,724.073794519725
4525,636.048951942366
4526,464.41691311603404
4527,479.4708840299894
4528,764.7658230841081
4529,404.55489156845834
4530,571.5558225626849
4531,764.3413701377855
4532,463.68580127784634
4533,524.7873504115712
4534,593.6408195144604
4535,493.2059702045276
4536,614.9620731247601
4537,421.0285808137638
4538,410.51866676923265
4539,724.9775685008298
4540,635.0104352332252
4541,641.4324372443677
4542,710.683552172067
4543,523.2474318942608
4544,356.57180831054217
4545,502.447157875715
4546,514.0725494795012
4547,450.09091117288654
4548,737.6970070757812
4549,406.40014730152933
4550,339.2825874718055
4551,494.0854582375641
4552,483.5525854958065
4553,558.1026698250091
4554,473.9039385991982
4555,605.1285861328574
4556,390.73518858162424
4557,701.8687062705231
4558,545.1192566649545
4559,635.8564977632899
4560,588.5001303323684
4561,326.2349421609517
4562,389.4356195047345
4563,554.7346641634065
4564,510.5666051471532
4565,585.1039788793527
4566,498.84170460750255
4567,381.528155790377
4568,461.2014893481029
4569,556.567445735529
4570,709.5267669040343
4571,481.9040939532956
4572,616.59299610739
4573,666.7831800439459
4574,461.4170396518029
4575,586.2373795086454
4576,579.1567094558549
4577,441.3944232649234
4578,643.1429170244098
4579,402.2415070142012
4580,489.1113306883792
4581,347.2223732198494
4582,532.1601946443317
4583,635.1556659192112
4584,570.6208299716559
4585,583.0790550737544
4586,615.904605125747
4587,489.3984138134617
4588,729.8052733718657
4589,386.880853359169
4590,494.59451942323517
4591,599.3690405607209
4592,503.75200767847645
4593,395.0463595015927
4594,382.99037462367636
4595,647.3386220488629
4596,571.6719754848783
4597,573.671710421116
4598,480.8651658224323
4599,523.5565901650627
4600,605.7846570199343
4601,553.3187886966226
4602,486.06235917428177
4603,329.8438305150512
4604,684.7969603082627
4605,443.37984856283407
4606,565.6777636117552
4607,643.4860904484087
4608,373.13976725662116
4609,681.7186396443759
4610,396.611315285467
4611,485.550146453963
4612,684.6315598707373
4613,564.79473311669
4614,458.9394422793148
4615,331.1216455062101
4616,565.0218212438116
4617,477.0767737978446
4618,432.18289159880595
4619,585.3377983541914
4620,476.65383152077385
4621,523.3091431857366
4622,472.08699274109273
4623,585.1744590600944
4624,536.6843535791467
4625,461.78742611254256
4626,329.3844191837584
4627,427.7407079584182
4628,400.2507519260699
4629,470.7258062755864
4630,450.4436171014111
4631,550.1131306949676
4632,616.1027177202491
4633,652.4140024116326
4634,708.7067328882782
4635,385.9810193849363
4636,488.3173903392321
4637,597.3853999658531
4638,396.4470187099364
4639,568.9576711910258
4640,428.3642821298463
4641,522.5610846982803
4642,712.7968047577551
4643,537.838404073229
4644,433.6171177381327
4645,495.9061176555423
4646,331.59488292805577
4647,587.3794982581769
4648,375.36327614177543
4649,500.7147075332026
4650,683.87543545462
4651,581.4279134979871
4652,494.26436878427273
4653,450.3075073440039
4654,561.4534693180248
4655,412.0004505011502
4656,514.1916353300321
4657,383.5235971290771
4658,348.07401134632596
4659,480.85033481514347
4660,434.2405548162029
4661,443.85318222114824
4662,599.16704905119
4663,548.9135790094189
4664,687.3373381265857
4665,633.2304565234238
4666,436.06158952966274
4667,567.3067692675828
4668,662.62945822895
4669,469.3386666170803
4670,315.6927248053283
4671,395.29383799851604
4672,560.1278829577301
4673,375.1066365975765
4674,551.7092726826673
4675,553.3827048128085
4676,618.1007047787764
4677,479.59177705286703
4678,407.60035630587487
4679,507.55989147658056
4680,431.38930965434406
4681,469.94275701291343
4682,376.84559925546813
4683,485.4571687588681
4684,413.29788825645994
4685,422.6939993195764
4686,472.5230411141256
4687,523.8814621338478
4688,367.5754246606299
4689,554.6188223318937
4690,610.4741065688514
4691,405.72808898432925
4692,557.5919139410536
4693,678.4910281906301
4694,323.88307552978796
4695,559.2152904541426
4696,519.7730002081054
4697,487.30314038872154
4698,469.86835346129794
4699,431.4438870033496
4700,408.5658826906176
4701,382.8235833820879
4702,608.5533678809503
4703,660.1754998964362
4704,410.545024390873
4705,370.35275926738456
4706,322.8125058948838
4707,557.883990445966
4708,562.3922555297743
4709,456.1863874198357
4710,557.3349564029844
4711,414.8375945807424
4712,532.7628199194064
4713,662.8563383209946
4714,402.0682372687838
4715,496.471716330212
4716,443.0955009164388
4717,577.0115543810028
4718,463.0606332722183
4719,462.32920115953726
4720,442.154381952712
4721,630.5411968258634
4722,527.1847314051213
4723,381.7319941036503
4724,319.7669833361599
4725,556.2464081022039
4726,439.6474622306337
4727,538.2044957802334
4728,497.96497194041217
4729,405.2966634142277
4730,394.8269601014144
4731,666.502725533471
4732,366.74975829371584
4733,570.0696954721246
4734,478.54922457974976
4735,551.460695580447
4736,437.2035255716551
4737,333.05173195593335
4738,632.547560921394
4739,637.807413445671
4740,486.84637224641637
4741,534.4549092002301
4742,383.94941921325244
4743,455.26124417647264
4744,440.2222499047947
4745,315.88876883892806
4746,421.41226935964374
4747,530.1910903514748
4748,478.6667376643386
4749,600.7500451951682
4750,559.3704800421962
4751,650.447047308952
4752,698.2953099424881
4753,439.02010628799684
4754,386.96062742788956
4755,562.1898077682636
4756,424.7806253008923
4757,434.77528158457926
4758,396.4840652500277
4759,520.1652559562251
4760,535.2785168932368
4761,673.1381245078998
4762,331.59098158592593
4763,546.0754487927774
4764,389.70055285976184
4765,607.671104680738
4766,453.00092540205503
4767,365.36124448121103
4768,542.4660467688855
4769,474.18049679739255
4770,541.3467686401912
4771,524.1885246997347
4772,380.0195631919508
4773,439.08997623621997
4774,600.8607918189347
4775,426.23804941708653
4776,465.94137498815275
4777,507.95274169552874
4778,409.3980786207109
4779,535.8372273281998
4780,537.9182497118506
4781,405.68838585395986
4782,659.1078706876699
4783,550.4670829576455
4784,319.1007954170942
4785,367.4965157247877
4786,388.40980256816056
4787,357.3586033266874
4788,452.64860332096447
4789,511.7365300375463
4790,509.2180029621472
4791,413.9367001159879
4792,379.3588516539033
4793,305.49200946072045
4794,621.2938245988378
4795,640.8361963905901
4796,492.7575536727983
4797,464.1496372322887
4798,526.7643608767224
4799,413.8492461800183
4800,533.906131971646
4801,565.1025420426073
4802,467.9557671945096
4803,437.1455475735666
4804,402.50502204817326
4805,491.58012335679246
4806,357.32646969643474
4807,632.1477544501012
4808,514.6082055854865
4809,309.7478088526809
4810,504.8499165143589
4811,459.25303964933676
4812,388.3850350626465
4813,518.0725488045346
4814,414.6463814766109
4815,413.08810514442484
4816,367.9508991308288
4817,574.4909955054746
4818,304.7241821916356
4819,475.7307868859434
4820,513.5186183042256
4821,379.13845740331755
4822,404.39907209360547
4823,492.64602675960657
4824,520.1598477808154
4825,653.080594553327
4826,385.4987009419368
4827,465.5203301479497
4828,369.48020024269505
4829,449.5029328066847
4830,503.7324774594823
4831,488.622487100838
4832,426.20861137856065
4833,400.545498340039
4834,509.9783548338268
4835,572.9902191681792
4836,494.0120373844314
4837,365.17810484784616
4838,464.4258894107391
4839,317.03879394826794
4840,383.36990442643304
4841,494.5209240272008
4842,406.0236639204204
4843,646.6142723694014
4844,459.02765832071367
4845,408.9426924650919
4846,453.9662746741716
4847,498.7463799832064
4848,300.99873174772205
4849,517.6893504033294
4850,355.70914389757655
4851,528.9096882785215
4852,392.2933290150237
4853,409.6039452725672
4854,486.2041652631255
4855,398.4064930216424
4856,417.7059114416651
4857,669.9070818159877
4858,592.0112375426959
4859,499.6511681119949
4860,454.5345917242208
4861,349.3382463981884
4862,436.6404433332828
4863,504.6550036432811
4864,417.12554193260314
4865,498.0104213054889
4866,393.4001526338853
4867,412.15791707319045
4868,481.2488974175263
4869,552.0518980386898
4870,320.83997110364294
4871,392.03769255722824
4872,651.1827563870108
4873,462.4404710219904
4874,584.2763910602264
4875,529.1857930577721
4876,549.7460023799291
4877,646.1499487384217
4878,441.8333887027277
4879,499.7417487365674
4880,413.93455625161124
4881,411.7994283284523
4882,391.38983087356974
4883,558.876900793165
4884,475.2401411280725
4885,367.09616267293507
4886,516.0615571210731
4887,313.5001212598704
4888,567.7018478871169
4889,454.80829138660727
4890,381.65284911206163
4891,533.9723521770776
4892,553.1961310810834
4893,567.9354298047134
4894,345.3454441119044
4895,422.13724003141317
4896,527.8639454504378
4897,549.538086949597
4898,704.6342892726315
4899,599.8504850694309
4900,420.6668813489396
4901,497.4036357738924
4902,465.07471228566845
4903,506.1803639202537
4904,426.73736257192184
4905,335.7383302359509
4906,478.2142532856179
4907,359.21247836173944
4908,417.6505667383884
4909,422.34811747074497
4910,499.6264797582005
4911,690.1063691252789
4912,413.49962521059473
4913,464.4016355157717
4914,1135.834194955923
4915,693.0252937173225
4916,921.398478676993
4917,846.2912264343834
4918,644.3884476707295
4919,616.7702188906254
4920,463.24284644140164
4921,745.6441321049854
4922,914.8773787408323
4923,552.7354078549147
4924,469.6609180339016
4925,419.3185848074969
4926,849.0305502380996
4927,828.0297474063115
4928,648.3653315742254
4929,615.658549483163
4930,608.9901313772484
4931,426.10035823868367
4932,652.1804832264118
4933,391.3850704768568
4934,717.8131864230842
4935,920.7559219724768
4936,634.192512604754
4937,519.3923468595461
4938,676.7511939227663
4939,477.87278527541014
4940,560.408934252152
4941,829.7211310482724
4942,682.9000803784642
4943,404.02714335982625
4944,755.0506818425102
4945,505.07029751087833
4946,414.7289973937997
4947,598.9439060915506
4948,352.1971110800034
4949,598.5393953595794
4950,542.591479434244
4951,623.0252119785997
4952,685.968178453964
4953,639.5069690809033
4954,587.2957520035907
4955,479.70894135284584
4956,608.69270952779
4957,566.9086080095201
4958,683.1507735316582
4959,457.6664159271539
4960,330.20745243082865
4961,702.5137524795915
4962,391.92384793327125
4963,544.2209594631175
4964,396.1533893200828
4965,445.63649805744296
4966,321.7886206562762
4967,675.2959862557133
4968,472.09034073365586
4969,627.9777681949627
4970,549.5832658356591
4971,533.5167510169923
4972,604.144230363645
4973,457.4339645570662
4974,542.8048224950471
4975,441.10333712879003
4976,389.77155091103566
4977,447.10924869069044
4978,549.2614053487571
4979,452.7112615367398
4980,380.3531239054261
4981,355.3407854703873
4982,677.1215224571217
4983,418.2190068721565
4984,374.21954219788853
4985,618.7329644168341
4986,465.6305566662588
4987,460.71225564188455
4988,635.6940762974558
4989,548.151629014974
4990,515.6177388502118
4991,441.3261556550319
4992,544.4093221938515
4993,450.2024496201318
4994,550.9075149934131
4995,320.66574065825563
4996,414.85650942180246
4997,315.98575569999997
4998,536.5374720295943
4999,644.4389813654401
5000,491.18782968612874
5001,408.10471010185
5002,509.970382141238
5003,428.7120867324891
5004,433.0333618821936
5005,592.4000976307593
5006,453.6185902442831
5007,350.1345729445801
5008,381.17956044816276
5009,511.33342710946425
5010,509.68090770537805
5011,580.2239551170373
5012,506.30602770939663
5013,495.4221515134109
5014,393.82865943734083
5015,318.5056662835727
5016,492.13273288973465
5017,509.65512393316254
5018,643.9553489261126
5019,349.56440760223046
5020,405.90907492957126
5021,367.37097331722634
5022,452.9536955187601
5023,438.78306483537176
5024,401.15703632728474
5025,483.85713101115397
5026,387.31888525972255
5027,494.13075033003804
5028,360.95583512572716
5029,381.63796650940526
5030,408.0441932436447
5031,523.0643140680068
5032,514.0746637697823
5033,443.93959217206515
5034,348.3783969398846
5035,567.5400208978137
5036,501.177001803389
5037,430.1978701709126
5038,491.2511972480598
5039,654.5362478264539
5040,316.59585226132043
5041,553.3165116918102
5042,624.7792269144226
5043,447.9694710965166
5044,418.12327572494024
5045,514.6768130189689
5046,491.3561390736191
5047,395.35516374820514
5048,497.98876565270353
5049,342.1146892988995
5050,456.42779144169276
5051,389.80541657728526
5052,311.4249725459914
5053,499.52260034011135
5054,400.1845663691615
5055,384.9230409542196
5056,422.99927560666066
5057,482.89065587330435
5058,336.5315632104661
5059,307.1791199567066
5060,374.13937348491896
5061,569.3229600309511
5062,500.0506325120364
5063,379.5685078638113
5064,399.78299046365413
5065,363.28391139396655
5066,452.21909152219973
5067,492.72129889615803
5068,440.9799888635365
5069,628.7135861068023
5070,487.123877673842
5071,389.7980680667058
5072,336.1387433001124
5073,361.3805846361984
5074,434.7802594175511
5075,481.96126555849145
5076,491.7532337335308
5077,442.3929174030431
5078,420.2996243671955
5079,478.00247925280405
5080,547.0302655568751
5081,397.6274407825481
5082,628.7654072611917
5083,362.65253214081946
5084,312.54600704003417
5085,505.8277144286175
5086,548.0514097873636
5087,410.40516426787667
5088,498.8085521798416
5089,474.27383825285824
5090,446.55762169134636
5091,450.64365005052406
5092,628.7476799855563
5093,305.4152565343229
5094,445.18395353818556
5095,389.7767619377587
5096,548.9658040174995
5097,571.368123753974
5098,364.6376708084521
5099,351.7768763816242
5100,379.48624114248463
5101,371.001325945327
5102,496.7539963400657
5103,417.61373626714794
5104,452.20680924416916
5105,302.8688398884305
5106,359.47290496051744
5107,578.9812077517851
5108,343.0852651783767
5109,366.62927793311445
5110,453.56538165364043
5111,648.7099881565334
5112,405.9316317936267
5113,504.93304175534536
5114,496.527670520317
5115,506.0574180543393
5116,478.9085871015451
5117,440.73649533722664
5118,368.45581820677376
5119,374.5571748281145
5120,344.7207204865307
5121,528.711552704058
5122,492.60601985656734
5123,312.37270760980493
5124,434.60667063690295
5125,431.11519310711753
5126,589.9850286931999
5127,393.5278542589182
5128,634.5343085162547
5129,484.691007087616
5130,397.3183833058463
5131,404.45121020520963
5132,482.5182499343714
5133,489.1796567309863
5134,354.2351026612966
5135,442.10609652110406
5136,406.65161737237554
5137,331.49061204162246
5138,471.9086536318316
5139,493.9405008272939
5140,370.75962792156866
5141,447.3231069788337
5142,636.3217042316874
5143,309.51768219046994
5144,443.2412977116611
5145,553.6486543248099
5146,544.3816120960614
5147,351.90922523732604
5148,445.2218377141131
5149,372.88834584714806
5150,475.91252190129524
5151,420.54556525151224
5152,418.65751531882404
5153,297.08277830189377
5154,483.9719142104902
5155,375.44847774257687
5156,522.6166380383843
5157,626.2058794247469
5158,359.52028177796035
5159,475.500885871634
5160,444.690483398046
5161,443.8184132650108
5162,490.4950767986134
5163,351.1890806574153
5164,354.97456416826236
5165,456.6973105810902
5166,597.8274415314623
5167,355.96960318838694
5168,488.7185098738039
5169,391.28711581020195
5170,556.8724036486938
5171,430.93838433612933
5172,307.4056570211184
5173,487.47896555726726
